Trader_ID,Region,Account_Type,Trade_ID,Instrument,Trade_Type,Trade_Date,Entry_Price,Exit_Price,Profit_Loss,Drawdown,Position_Size,Leverage,Trade_Duration_Minutes,Scalper_Flag,Risk_Score,Win_Flag,Cumulative_Profit,Trading_Session,Position_Exposure,Risk_per_Trade,Streak_ID
T0365,West,Institutional,TR00575,Crypto,Long,2025-05-01,537.07,555.732798245537,36579.08,7.81,196,10,338,No,1,Yes,114918.53,Afternoon,1052657.2,15307.6,2
T0480,North,Institutional,TR00576,Forex,Long,2025-11-11,209.6,207.0508007828654,-2890.79,3.89,567,2,42,No,1,No,-2890.79,Evening,237686.4,4411.26,2
T0372,South,Institutional,TR00577,Commodity,Long,2025-11-09,449.95,443.4098008289665,-13479.35,34.46,687,3,25,No,2,No,-24782.91,Morning,927346.95,71022.06,3
T0350,East,Institutional,TR00578,Crypto,Long,2025-05-07,980.68,994.4840814000408,67501.96,19.58,978,5,114,No,1,Yes,67501.96,Evening,4795525.2,95746.2,3
T0047,West,Retail,TR00579,Stock,Long,2025-11-12,376.71,394.6396920578898,15885.71,28.22,443,2,99,No,2,Yes,15885.71,Morning,333765.06,25002.92,4
T0355,South,Retail,TR00580,Stock,Long,2025-08-12,957.45,975.068596472678,52697.22,38.68,997,3,151,No,2,Yes,304565.14,Morning,2863732.95,115691.88,4
T0311,West,Retail,TR00581,Forex,Short,2025-05-10,799.05,800.177893667466,5177.03,38.31,459,10,259,No,3,Yes,5177.03,Evening,3667639.5,175842.9,5
T0424,West,Retail,TR00582,Crypto,Long,2025-11-22,447.69,459.7277253653223,27626.58,11.61,459,5,98,No,1,Yes,39153.82,Morning,1027448.55,26644.95,5
T0308,North,Retail,TR00583,Crypto,Short,2025-10-10,546.45,544.3664339491146,-10084.46,30.0,484,10,19,No,3,No,-5182.47,Afternoon,2644818.0,145200.0,6
T0144,North,Retail,TR00584,Stock,Short,2025-10-23,611.36,605.235191497444,-17639.45,20.27,144,20,109,No,3,No,-11696.32,Morning,1760716.8,58377.6,7
T0269,South,Retail,TR00585,Forex,Long,2025-07-06,669.11,689.169279593567,314930.69,11.68,314,50,56,No,6,Yes,314930.69,Afternoon,10505027.0,183376.0,7
T0370,West,Retail,TR00586,Forex,Short,2025-02-27,85.93,88.20868938183331,5981.56,1.2,875,3,72,No,1,Yes,5981.56,Morning,225566.25,3150.0,7
T0124,North,Retail,TR00587,Stock,Short,2025-04-17,934.25,927.5331011652552,-4896.62,93.39,729,1,384,No,5,No,-27559.19,Evening,681068.25,68081.31,7
T0106,North,Retail,TR00588,Stock,Short,2025-07-04,601.03,613.5368821239031,64285.37,20.77,257,20,97,No,3,Yes,69144.04,Afternoon,3089294.2,106757.8,7
T0158,West,Retail,TR00589,Stock,Short,2025-12-06,931.84,956.130725579578,31043.55,75.01,639,2,19,No,4,Yes,16072.56,Morning,1190891.52,95862.78,7
T0147,South,Retail,TR00590,Stock,Short,2025-06-10,635.58,633.646854778537,-1832.62,21.7,474,2,70,No,1,No,-93781.2,Evening,602529.84,20571.6,7
T0145,South,Retail,TR00591,Stock,Short,2025-12-22,436.71,438.1512249662849,4936.2,27.21,685,5,31,No,2,Yes,4936.2,Morning,1495731.75,93194.25,7
T0120,West,Retail,TR00592,Stock,Long,2025-12-15,571.26,557.716562569858,-82073.23,48.05,606,10,17,No,3,No,-82802.23,Afternoon,3461835.6,291183.0,7
T0319,South,Institutional,TR00593,Crypto,Short,2025-07-04,831.21,831.0093893138728,-500.52,57.86,499,5,149,No,3,No,-500.52,Afternoon,2073868.95,144360.7,8
T0275,North,Retail,TR00594,Stock,Short,2025-10-14,332.86,328.945372256343,-10592.98,2.3,902,3,118,No,1,No,-10592.98,Morning,900719.16,6223.8,8
T0092,West,Retail,TR00595,Stock,Short,2025-11-26,956.9,952.9809089140311,-25748.43,18.45,219,30,82,No,4,No,-28444.65,Afternoon,6286833.0,121216.5,8
T0058,North,Retail,TR00596,Stock,Long,2025-03-12,471.3,458.9074579378105,-139787.87,41.17,564,20,66,No,4,No,-166983.92,Evening,5316264.0,464397.6,8
T0439,East,Retail,TR00597,Stock,Short,2025-08-20,956.67,981.7946968591727,66706.07,45.08,531,5,46,No,3,Yes,67533.27,Afternoon,2539958.85,119687.4,1
T0346,East,Retail,TR00598,Forex,Long,2025-03-19,881.95,901.0793675209416,20544.94,52.78,358,3,11,Yes,3,Yes,-327757.84,Morning,947214.3,56685.72,2
T0229,South,Retail,TR00599,Stock,Long,2025-04-12,769.99,790.1919437027433,14363.58,1.88,237,3,42,No,1,Yes,14363.58,Afternoon,547462.89,1336.68,2
T0474,East,Retail,TR00600,Forex,Short,2025-09-01,472.76,473.1313985145394,507.33,23.04,683,2,218,No,1,Yes,4023.46,Afternoon,645790.16,31472.64,2
T0117,North,Institutional,TR00601,Crypto,Short,2026-01-07,591.08,587.3991617002358,-10122.31,25.47,275,10,183,No,2,No,-10122.31,Afternoon,1625470.0,70042.5,2
T0318,East,Institutional,TR00602,Stock,Long,2025-09-10,839.65,844.7637043769095,82535.19,57.62,807,20,430,No,5,Yes,22974.27,Morning,13551951.0,929986.8,3
T0279,North,Retail,TR00603,Forex,Long,2026-01-04,548.62,552.691469770322,71332.15,15.06,876,20,128,No,3,Yes,71332.15,Morning,9611822.4,263851.2,4
T0127,South,Retail,TR00604,Forex,Short,2025-12-02,740.81,762.9409215007285,44615.94,55.11,672,3,96,No,3,Yes,62480.08,Afternoon,1493472.96,111101.76,4
T0393,South,Retail,TR00605,Stock,Long,2025-10-01,792.75,795.6723180156455,43951.66,53.19,752,20,42,No,5,Yes,27186.15,Afternoon,11922960.0,799977.6,5
T0396,North,Retail,TR00606,Crypto,Long,2025-06-01,517.96,519.1565313266972,6903.99,26.4,577,10,9,Yes,2,Yes,6903.99,Afternoon,2988629.2,152328.0,6
T0129,East,Retail,TR00607,Crypto,Long,2025-03-26,540.89,549.5406440566012,37543.8,20.32,217,20,115,No,3,Yes,24794.02,Evening,2347462.6,88188.8,7
T0058,South,Institutional,TR00608,Forex,Short,2025-09-26,205.86,198.20358847920892,-213996.7,6.22,559,50,80,No,5,No,-380980.62,Morning,5753787.0,173849.0,8
T0122,West,Retail,TR00609,Stock,Short,2025-03-03,252.29,259.8164568303968,59760.07,13.5,397,20,170,No,3,Yes,31806.55,Morning,2003182.6,107190.0,9
T0001,South,Institutional,TR00610,Commodity,Short,2025-10-07,905.89,919.6422185555696,2035.33,52.25,74,2,63,No,3,Yes,2035.33,Morning,134071.72,7733.0,9
T0239,East,Retail,TR00611,Stock,Short,2025-10-06,841.93,849.7342316043072,152650.77,37.73,978,20,508,No,4,Yes,152650.77,Morning,16468150.8,737998.8,10
T0290,West,Retail,TR00612,Stock,Short,2025-05-08,20.02,20.27578026723399,518.72,0.64,676,3,60,No,1,Yes,518.72,Evening,40600.56,1297.92,10
T0096,East,Retail,TR00613,Stock,Long,2025-11-23,870.69,886.9436513887229,47883.26,76.61,982,3,48,No,4,Yes,47450.6,Morning,2565052.74,225693.06,1
T0126,North,Institutional,TR00614,Forex,Short,2025-05-12,34.98,36.837402401432456,13187.56,1.09,710,10,245,No,1,Yes,13345.47,Afternoon,248358.0,7739.0,2
T0118,West,Institutional,TR00615,Crypto,Long,2025-08-21,463.7,460.4116298482322,-9105.5,31.17,923,3,60,No,2,No,-9105.5,Morning,1283985.3,86309.73,3
T0048,East,Retail,TR00616,Stock,Short,2025-07-28,76.76,78.53777840552033,583.11,6.95,328,1,245,No,1,Yes,21964.62,Afternoon,25177.28,2279.6,3
T0089,West,Retail,TR00617,Stock,Long,2025-07-06,969.13,977.6603544445449,34803.85,62.69,408,10,3,Yes,4,Yes,81043.88,Morning,3954050.4,255775.2,3
T0488,East,Retail,TR00618,Forex,Long,2025-09-28,972.6,957.8285359924644,-65585.3,35.59,148,30,141,No,5,No,-65585.3,Evening,4318344.0,158019.6,3
T0237,West,Institutional,TR00619,Commodity,Short,2025-09-09,614.76,629.0564249744575,36884.78,18.27,86,30,8,Yes,4,Yes,-59254.36,Evening,1586080.8,47136.6,3
T0373,East,Institutional,TR00620,Stock,Short,2025-08-14,398.28,401.29967019805895,15732.48,33.99,521,10,19,No,3,Yes,17558.81,Evening,2075038.8,177087.9,4
T0385,North,Retail,TR00621,Crypto,Long,2025-10-05,516.87,521.0223397450251,62658.81,25.32,503,30,144,No,4,Yes,-41546.49,Evening,7799568.3,382078.8,5
T0272,West,Retail,TR00622,Stock,Short,2025-03-21,764.68,768.7040797767853,61568.42,45.37,765,20,41,No,4,Yes,61568.42,Evening,11699604.0,694161.0,5
T0189,West,Retail,TR00623,Crypto,Long,2025-07-31,230.96,233.21132569139743,522.31,13.77,232,1,28,No,1,Yes,-12170.04,Morning,53582.72,3194.64,5
T0487,West,Retail,TR00624,Forex,Long,2025-08-06,447.31,455.2580897330517,21173.71,23.88,888,3,194,No,2,Yes,21173.71,Afternoon,1191633.84,63616.32,6
T0192,West,Retail,TR00625,Stock,Long,2025-10-10,739.9,734.0677581091743,-8713.37,68.91,498,3,350,No,4,No,-13739.62,Afternoon,1105410.6,102951.54,7
T0447,North,Retail,TR00626,Forex,Short,2025-07-04,401.44,401.21375822946,-191.4,37.38,423,2,31,No,2,No,-3300.66,Morning,339618.24,31623.48,7
T0069,West,Institutional,TR00627,Commodity,Long,2025-07-24,41.68,42.59588363045664,4277.18,0.17,467,10,45,No,1,Yes,4277.18,Afternoon,194645.6,793.9,8
T0278,South,Retail,TR00628,Stock,Long,2025-12-06,512.32,502.79972852628777,-7054.52,25.91,247,3,150,No,2,No,-7054.52,Afternoon,379629.12,19199.31,9
T0349,North,Institutional,TR00629,Stock,Short,2025-10-03,740.04,756.4016772850584,121076.41,41.85,370,20,202,No,4,Yes,112918.74,Afternoon,5476296.0,309690.0,9
T0247,South,Retail,TR00630,Stock,Long,2026-01-04,977.05,978.0122821814588,2468.25,90.43,513,5,850,No,5,Yes,-3796.47,Morning,2506133.25,231952.95,10
T0451,West,Retail,TR00631,Stock,Long,2025-04-01,46.68,47.70791341328101,4003.72,0.33,779,5,38,No,1,Yes,38215.3,Morning,181818.6,1285.35,10
T0076,East,Retail,TR00632,Crypto,Long,2025-06-10,544.52,550.9409635704855,2022.6,42.97,105,3,97,No,2,Yes,2022.6,Afternoon,171523.8,13535.55,1
T0154,South,Retail,TR00633,Stock,Short,2025-03-05,455.44,451.9043725834819,-8273.37,29.26,234,10,17,No,2,No,-8273.37,Morning,1065729.6,68468.4,1
T0144,West,Retail,TR00634,Crypto,Short,2025-09-02,250.02,248.07070604737905,-4463.88,18.31,458,5,48,No,1,No,-16160.2,Evening,572545.8,41929.9,2
T0435,South,Retail,TR00635,Stock,Short,2025-10-29,641.39,633.2323577108823,-6289.54,18.71,257,3,5,Yes,1,No,-6289.54,Evening,494511.69,14425.41,2
T0485,West,Retail,TR00636,Commodity,Long,2025-05-21,171.99,168.19858245919585,-90046.17,12.84,475,50,28,No,6,No,-103599.54,Afternoon,4084762.5,304950.0,2
T0086,West,Retail,TR00637,Stock,Short,2025-07-06,291.03,292.0189383960387,1759.32,8.23,593,3,84,No,1,Yes,18235.77,Evening,517742.37,14641.17,3
T0185,West,Retail,TR00638,Stock,Short,2025-10-10,783.94,787.8675115261211,7481.91,52.97,635,3,21,No,3,Yes,7481.91,Evening,1493405.7,100907.85,4
T0285,East,Retail,TR00639,Stock,Short,2025-05-14,465.81,472.1582120303151,5459.46,36.66,172,5,264,No,2,Yes,5459.46,Morning,400596.6,31527.6,4
T0462,South,Retail,TR00640,Crypto,Short,2025-06-09,993.73,989.3495776740184,-7175.13,77.84,819,2,148,No,4,No,-3643.16,Evening,1627729.74,127501.92,5
T0220,North,Retail,TR00641,Stock,Long,2026-02-20,392.6,397.72932728827897,28006.13,21.37,273,20,3,Yes,3,Yes,40110.73,Afternoon,2143596.0,116680.2,6
T0069,North,Retail,TR00642,Stock,Short,2025-10-07,468.63,479.5732074031207,47657.67,19.38,871,5,251,No,1,Yes,51934.85,Evening,2040883.65,84399.9,6
T0047,North,Retail,TR00643,Crypto,Long,2025-12-31,307.26,319.2185992708866,181531.54,7.48,759,20,454,No,2,Yes,197417.25,Evening,4664206.8,113546.4,6
T0497,North,Institutional,TR00644,Crypto,Long,2025-03-15,243.93,239.9591298665088,-10423.53,0.82,875,3,83,No,1,No,-7107.16,Evening,640316.25,2152.5,7
T0094,West,Retail,TR00645,Crypto,Short,2025-06-04,923.06,948.3690542572832,449488.8,4.51,888,20,45,No,2,Yes,449488.8,Morning,16393545.6,80097.6,8
T0238,South,Retail,TR00646,Stock,Short,2025-05-09,751.34,758.1538291300159,3965.65,31.44,194,3,36,No,2,Yes,21507.97,Morning,437279.88,18298.08,8
T0446,South,Retail,TR00647,Stock,Short,2026-02-02,340.07,342.66811857124515,290.99,3.23,112,1,10,Yes,1,Yes,798536.23,Morning,38087.84,361.76,9
T0500,East,Retail,TR00648,Crypto,Long,2025-11-13,703.15,699.3266580601431,-175.87,7.87,23,2,81,No,1,No,2956.44,Evening,32344.9,362.02,9
T0453,South,Institutional,TR00649,Stock,Long,2025-10-09,966.13,990.8424641821058,46311.16,18.81,937,2,6,Yes,1,Yes,57595.17,Morning,1810527.62,35249.94,1
T0204,South,Retail,TR00650,Stock,Long,2025-09-16,83.31,83.94819663374005,5705.48,4.01,894,10,84,No,1,Yes,5705.48,Morning,744791.4,35849.4,2
T0400,South,Retail,TR00651,Stock,Short,2025-12-17,271.86,265.63070976957795,-3924.45,16.09,315,2,34,No,1,No,-577.43,Morning,171271.8,10136.7,3
T0218,East,Retail,TR00652,Commodity,Short,2025-03-10,208.57,201.81838312302645,-6819.13,14.48,202,5,77,No,1,No,34926.99,Afternoon,210655.7,14624.8,3
T0474,North,Retail,TR00653,Stock,Long,2025-03-22,871.09,873.9986987179902,7286.29,42.35,501,5,65,No,3,Yes,11309.75,Afternoon,2182080.45,106086.75,4
T0432,South,Retail,TR00654,Crypto,Long,2025-11-05,187.4,189.64374274453868,13866.33,12.46,618,10,43,No,2,Yes,13866.33,Evening,1158132.0,77002.8,5
T0341,East,Retail,TR00655,Stock,Short,2025-04-28,315.0,311.4891236974966,-21275.91,27.16,606,10,71,No,2,No,-21275.91,Evening,1908900.0,164589.6,6
T0039,East,Retail,TR00656,Crypto,Short,2025-10-18,548.42,545.7537324963225,-26529.36,20.52,995,10,77,No,2,No,-51243.53,Morning,5456779.0,204174.0,7
T0100,West,Institutional,TR00657,Forex,Long,2025-07-25,624.88,639.2439293664311,718.2,43.01,25,2,215,No,2,Yes,-34705.2,Afternoon,31244.0,2150.5,8
T0289,East,Retail,TR00658,Stock,Long,2025-09-08,810.1,806.5981073309034,-6902.23,53.35,657,3,131,No,3,No,-27018.87,Evening,1596707.1,105152.85,8
T0254,North,Retail,TR00659,Stock,Long,2025-03-31,413.25,418.2128316649621,5042.24,26.3,508,2,68,No,2,Yes,1998.65,Evening,419862.0,26720.8,8
T0222,South,Retail,TR00660,Crypto,Short,2025-11-06,538.9,534.4349966741127,-16341.91,31.44,366,10,282,No,3,No,-8097.54,Morning,1972374.0,115070.4,9
T0357,East,Retail,TR00661,Stock,Short,2026-01-19,965.81,989.983107654374,128359.2,70.13,531,10,169,No,5,Yes,128359.2,Afternoon,5128451.1,372390.3,9
T0023,North,Retail,TR00662,Crypto,Long,2026-01-15,304.39,307.03319782153443,3816.78,24.92,722,2,9,Yes,1,Yes,3816.78,Afternoon,439539.16,35984.48,1
T0250,East,Retail,TR00663,Forex,Short,2025-12-19,255.61,256.795246200613,3520.18,10.02,594,5,20,No,1,Yes,3520.18,Evening,759161.7,29759.4,2
T0010,East,Retail,TR00664,Forex,Long,2025-07-12,713.49,734.7364284866389,977.34,46.72,46,1,10,Yes,2,Yes,977.34,Morning,32820.54,2149.12,2
T0246,East,Institutional,TR00665,Stock,Long,2025-05-05,773.42,752.9071505652006,-7179.5,19.22,35,10,46,No,2,No,-189151.79,Evening,270697.0,6727.0,3
T0325,East,Institutional,TR00666,Stock,Long,2025-03-28,420.63,427.0288781757718,12925.73,31.8,202,10,68,No,3,Yes,-15915.84,Morning,849672.6,64236.0,3
T0100,East,Retail,TR00667,Crypto,Long,2025-03-18,220.85,214.56501448512267,-10087.4,19.44,535,3,84,No,1,No,-44792.6,Afternoon,354464.25,31201.2,4
T0290,North,Retail,TR00668,Stock,Long,2025-11-04,781.13,785.0253896973896,28436.34,59.48,365,20,228,No,5,Yes,28955.06,Evening,5702249.0,434204.0,5
T0180,South,Retail,TR00669,Commodity,Long,2025-09-03,673.79,676.6222703743127,26623.34,33.09,470,20,2,Yes,4,Yes,-139200.45,Morning,6333626.0,311046.0,5
T0223,South,Retail,TR00670,Commodity,Long,2025-05-10,877.47,886.3434276559481,5324.06,11.71,300,2,67,No,1,Yes,2970.66,Morning,526482.0,7026.0,5
T0394,South,Retail,TR00671,Stock,Short,2025-10-03,845.88,819.4486503957568,-61611.48,73.85,777,3,63,No,4,No,-61611.48,Morning,1971746.28,172144.35,5
T0250,South,Retail,TR00672,Stock,Long,2025-07-06,213.14,214.84265895948172,1416.61,17.36,416,2,353,No,1,Yes,4936.79,Evening,177332.48,14443.52,6
T0147,North,Retail,TR00673,Stock,Short,2025-12-16,834.02,857.0947759134373,23951.62,58.21,346,3,33,No,3,Yes,-69829.58,Evening,865712.76,60421.98,7
T0442,West,Retail,TR00674,Commodity,Long,2026-02-12,183.42,181.77161322891288,-1725.86,15.62,349,3,15,No,1,No,778.89,Evening,192040.74,16354.14,7
T0096,West,Retail,TR00675,Stock,Long,2025-03-21,865.07,856.2213837468975,-18555.55,46.11,699,3,18,No,3,No,28895.05,Afternoon,1814051.79,96692.67,7
T0257,North,Institutional,TR00676,Stock,Long,2026-02-17,772.62,767.0710664827196,-4494.64,76.55,810,1,88,No,4,No,-4496.43,Morning,625822.2,62005.5,7
T0325,North,Retail,TR00677,Crypto,Long,2025-06-16,574.16,585.5510472596169,2164.3,48.06,190,1,59,No,3,Yes,-13751.54,Morning,109090.4,9131.4,7
T0493,East,Retail,TR00678,Stock,Long,2025-12-03,645.8,637.4180332382131,-16889.66,10.57,403,5,168,No,1,No,80562.79,Morning,1301287.0,21298.55,1
T0004,East,Retail,TR00679,Stock,Long,2025-07-27,113.04,112.55488459561838,-1094.42,4.55,752,3,46,No,1,No,-19365.79,Morning,255018.24,10264.8,2
T0016,East,Retail,TR00680,Stock,Short,2025-08-25,49.49,50.440169297399095,331.61,0.84,349,1,16,No,1,Yes,331.61,Afternoon,17272.01,293.16,2
T0280,South,Retail,TR00681,Forex,Long,2025-10-30,337.34,332.8433917155428,-5031.7,7.57,373,3,58,No,1,No,-6825.1,Morning,377483.46,8470.83,3
T0336,East,Retail,TR00682,Stock,Long,2025-12-04,823.19,841.5846687754442,35262.58,41.24,639,3,257,No,2,Yes,35262.58,Afternoon,1578055.23,79057.08,3
T0247,West,Retail,TR00683,Forex,Short,2026-02-04,471.13,467.3129836277994,-9637.97,17.03,505,5,62,No,1,No,-13434.44,Evening,1189603.25,43000.75,3
T0258,South,Retail,TR00684,Crypto,Short,2025-06-04,231.16,231.1943114559915,19.97,21.03,291,2,215,No,1,Yes,20271.3,Evening,134535.12,12239.46,3
T0497,East,Retail,TR00685,Forex,Short,2026-01-19,836.2,853.1083430328279,821745.47,0.01,972,50,55,No,5,Yes,814638.31,Morning,40639320.0,486.0,4
T0476,South,Institutional,TR00686,Forex,Long,2025-03-18,236.34,240.9721756976033,12562.46,0.24,904,3,39,No,1,Yes,15381.44,Evening,640954.08,650.88,5
T0384,West,Retail,TR00687,Stock,Long,2025-04-19,817.34,812.9191367759857,-21772.75,75.23,985,5,178,No,4,No,-2433.33,Morning,4025399.5,370507.75,5
T0160,East,Retail,TR00688,Stock,Short,2025-05-19,458.45,451.4287220362314,-207900.04,10.96,987,30,28,No,4,No,-408777.16,Afternoon,13574704.5,324525.6,6
T0475,West,Retail,TR00689,Stock,Short,2025-12-27,468.86,483.3524529839218,1608.66,0.12,111,1,31,No,1,Yes,-4867.08,Evening,52043.46,13.32,6
T0340,West,Retail,TR00690,Forex,Long,2025-05-11,279.99,279.47051187408533,-1441.58,12.25,555,5,6,Yes,1,No,2950.9,Evening,776972.25,33993.75,6
T0152,West,Retail,TR00691,Stock,Short,2025-05-28,901.17,911.201948982224,15138.21,17.63,503,3,24,No,1,Yes,-78212.38,Afternoon,1359865.53,26603.67,1
T0396,East,Retail,TR00692,Stock,Long,2025-03-09,97.9,99.5092363035506,484.38,0.52,301,1,57,No,1,Yes,7388.37,Afternoon,29467.9,156.52,2
T0178,North,Retail,TR00693,Stock,Short,2025-08-23,152.96,151.1055282792156,-5989.94,8.11,646,5,61,No,1,No,-5989.94,Afternoon,494060.8,26195.3,2
T0163,East,Retail,TR00694,Stock,Long,2025-05-05,639.53,624.1936533582293,-398.75,8.96,13,2,65,No,1,No,-14002.68,Morning,16627.78,232.96,2
T0380,West,Retail,TR00695,Forex,Long,2025-08-29,851.61,863.6989139638068,63225.02,71.27,523,10,78,No,5,Yes,-161470.14,Morning,4453920.3,372742.1,3
T0033,East,Retail,TR00696,Forex,Short,2025-02-27,104.5,101.76752922039138,-836.14,3.16,102,3,101,No,1,No,-323116.7,Evening,31977.0,966.96,4
T0417,West,Retail,TR00697,Stock,Long,2025-05-05,736.41,723.3810106693643,-125860.04,16.32,966,10,25,No,2,No,-117638.13,Evening,7113720.6,157651.2,4
T0445,North,Retail,TR00698,Forex,Short,2025-04-22,745.09,756.382666791735,66739.66,55.12,197,30,114,No,6,Yes,68088.24,Afternoon,4403481.9,325759.2,5
T0179,South,Retail,TR00699,Stock,Long,2025-05-15,585.71,591.4067057538351,44548.24,49.71,391,20,49,No,5,Yes,45943.4,Morning,4580252.2,388732.2,5
T0427,North,Retail,TR00700,Forex,Short,2025-07-10,491.86,496.1920036339124,714.78,4.58,55,3,158,No,1,Yes,714.78,Afternoon,81156.9,755.7,5
T0101,North,Retail,TR00701,Crypto,Short,2025-10-01,327.88,325.2075259602719,-978.13,4.97,183,2,97,No,1,No,-8941.73,Afternoon,120004.08,1819.02,5
T0268,South,Retail,TR00702,Stock,Short,2025-06-08,357.95,367.379493796416,8958.02,16.99,19,50,96,No,6,Yes,5334.87,Morning,340052.5,16140.5,5
T0323,East,Retail,TR00703,Stock,Short,2025-11-28,677.69,666.4659099336179,-20371.72,40.0,363,5,138,No,3,No,-60025.83,Evening,1230007.35,72600.0,5
T0065,South,Retail,TR00704,Forex,Short,2025-07-17,74.63,71.73992534952592,-6710.75,0.62,774,3,48,No,1,No,-16545.16,Evening,173290.86,1439.64,5
T0417,East,Retail,TR00705,Commodity,Long,2025-12-22,589.09,569.6749914266521,-27549.9,22.09,473,3,67,No,1,No,-145188.03,Evening,835918.71,31345.71,6
T0168,East,Retail,TR00706,Forex,Short,2025-10-24,285.94,286.9663742219737,18.47,25.67,9,2,104,No,2,Yes,18.47,Evening,5146.92,462.06,1
T0330,West,Retail,TR00707,Crypto,Long,2025-04-28,471.94,472.0081546002942,134.95,41.35,660,3,65,No,2,Yes,134.95,Evening,934441.2,81873.0,1
T0043,West,Retail,TR00708,Crypto,Long,2025-04-20,563.39,572.0293145997194,431.97,17.53,25,2,70,No,1,Yes,431.97,Morning,28169.5,876.5,1
T0044,South,Retail,TR00709,Forex,Short,2025-09-08,886.8,898.6341367264297,10863.74,20.17,306,3,38,No,1,Yes,6711.28,Morning,814082.4,18516.06,1
T0285,North,Retail,TR00710,Forex,Long,2026-01-19,583.28,583.0031923901872,-484.97,33.99,584,3,40,No,2,No,4974.49,Afternoon,1021906.56,59550.48,2
T0397,South,Retail,TR00711,Stock,Long,2025-11-01,234.89,228.57680846852617,-82197.75,2.26,434,30,144,No,3,No,-82197.75,Evening,3058267.8,29425.2,2
T0012,East,Retail,TR00712,Forex,Long,2026-01-02,88.66,87.71011076791625,-4735.2,2.07,997,5,0,Yes,1,No,-4735.2,Evening,441970.1,10318.95,2
T0095,West,Retail,TR00713,Forex,Short,2025-09-26,630.72,624.9020066850749,-7365.58,10.52,422,3,12,Yes,1,No,-13594.23,Morning,798491.52,13318.32,2
T0302,South,Retail,TR00714,Crypto,Long,2025-05-04,549.6,567.3898209701273,29673.42,11.42,834,2,356,No,1,Yes,25205.41,Afternoon,916732.8,19048.56,2
T0386,South,Retail,TR00715,Stock,Long,2025-11-17,675.08,673.7884522878783,-736.18,14.5,57,10,24,No,2,No,-38555.48,Morning,384795.6,8265.0,3
T0253,West,Retail,TR00716,Stock,Long,2025-11-13,464.8,474.3528171829407,15303.61,29.17,534,3,64,No,2,Yes,-38015.33,Morning,744609.6,46730.34,3
T0499,West,Retail,TR00717,Crypto,Short,2025-04-03,826.87,830.336960794956,2856.78,40.36,824,1,227,No,2,Yes,7090.11,Evening,681340.88,33256.64,4
T0242,West,Institutional,TR00718,Forex,Short,2025-08-22,920.98,919.6423410376316,-3665.19,79.42,548,5,0,Yes,5,No,-3236.99,Morning,2523485.2,217610.8,4
T0035,East,Retail,TR00719,Commodity,Short,2025-10-02,49.6,49.13871172490671,-247.71,3.65,179,3,311,No,1,No,93765.9,Morning,26635.2,1960.05,5
T0215,West,Retail,TR00720,Stock,Short,2025-10-20,746.65,754.4424792011458,1589.67,37.25,68,3,6,Yes,2,Yes,2211.21,Evening,152316.6,7599.0,5
T0337,North,Retail,TR00721,Stock,Short,2025-05-28,44.81,43.90244771781253,-9002.92,1.38,496,20,22,No,2,No,-9002.92,Evening,444515.2,13689.6,6
T0090,South,Retail,TR00722,Stock,Short,2025-08-26,450.65,450.38694176734543,-0.53,37.49,1,2,3,Yes,2,No,-0.53,Evening,901.3,74.98,6
T0264,West,Retail,TR00723,Crypto,Short,2025-08-11,466.99,468.02640776018126,149.24,3.71,48,3,87,No,1,Yes,-16890.02,Evening,67246.56,534.24,7
T0093,West,Institutional,TR00724,Stock,Short,2025-06-14,699.26,702.0659286338181,3510.22,47.62,417,3,343,No,3,Yes,3510.22,Morning,874774.26,59572.62,7
